arcsinh_cutoff=3_num_outliers_total	arcsinh_cutoff=3_num_outliers_x	arcsinh_cutoff=3_num_outliers_y	arcsinh_cutoff=4_num_outliers_total	arcsinh_cutoff=4_num_outliers_x	arcsinh_cutoff=4_num_outliers_y	arcsinh_cutoff=5_num_outliers_total	arcsinh_cutoff=5_num_outliers_x	arcsinh_cutoff=5_num_outliers_y	cell_type	condition	fcs_filename	file_origin	marker_x	marker_y	no-arcsinh_cutoff=3_num_outliers_total	no-arcsinh_cutoff=3_num_outliers_x	no-arcsinh_cutoff=3_num_outliers_y	no-arcsinh_cutoff=4_num_outliers_total	no-arcsinh_cutoff=4_num_outliers_x	no-arcsinh_cutoff=4_num_outliers_y	no-arcsinh_cutoff=5_num_outliers_total	no-arcsinh_cutoff=5_num_outliers_x	no-arcsinh_cutoff=5_num_outliers_y	num_of_cells	with_outliers_arcsinh_DREMI_score	with_outliers_no-arcsinh_DREMI_score	wo_outliers_arcsinh_cutoff=3_std_DREMI_score	wo_outliers_arcsinh_cutoff=4_std_DREMI_score	wo_outliers_arcsinh_cutoff=5_std_DREMI_score	wo_outliers_no-arcsinh_cutoff=3_std_DREMI_score	wo_outliers_no-arcsinh_cutoff=4_std_DREMI_score	wo_outliers_no-arcsinh_cutoff=5_std_DREMI_score
0	0	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	141Pr_pPDK1	167Er_pERK1_2	1046	567	683	446	122	365	230	26	210	28590	0.687961642	0.426116593	-	-	-	0.333354942	0.371921354	0.395972447
0	0	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	141Pr_pPDK1	168Er_pSMAD2_3	1007	567	442	352	122	231	146	26	120	28590	0.120325962	0.242282334	-	-	-	0.075380396	0.08801815	0.089937576
11	0	11	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	141Pr_pPDK1	169Tm_pSTAT3	890	567	430	326	122	216	141	26	117	28590	0.428711622	0.351434493	0.425259272	-	-	0.254386843	0.264112803	0.292763375
5	0	5	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	141Pr_pPDK1	172Yb_pS6	974	567	425	397	122	278	221	26	195	28590	0.200733291	0.346410314	0.197512022	-	-	0.080253766	0.087909028	0.11203269
501	20	482	88	0	88	30	0	30	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	89Y_pHH3	651	629	22	447	427	20	310	291	19	28590	0.060650046	0.142111664	0.078283431	0.074214182	0.070184592	0.046429868	0.023669426	0.016690013
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	141Pr_pPDK1	1196	629	567	549	427	122	317	291	26	28590	0.414726737	0.475496498	0.430563736	-	-	0.251239491	0.247231628	0.249182806
65	20	45	2	0	2	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	143Nd_C-MYC	1158	629	537	635	427	212	377	291	86	28590	0.260995795	0.334132777	0.22879498	0.260421489	-	0.093962824	0.103508765	0.111593873
32	20	12	3	0	3	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	144Nd_pMEK1_2	916	629	287	539	427	112	348	291	57	28590	0.255293859	0.391590963	0.259549853	0.248458994	-	0.1536145	0.141976681	0.122581025
36	20	16	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	146Nd_pMKK4_SEK1	1092	629	481	593	427	171	358	291	71	28590	0.284918242	0.417883624	0.28038145	-	-	0.142901709	0.121377019	0.112648341
22	20	2	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	147Sm_pBTK1	1157	629	538	615	427	190	361	291	70	28590	0.386213989	0.368366197	0.417953815	-	-	0.159655279	0.15010551	0.139342722
21	20	1	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	148Nd_pSRC	1292	629	664	703	427	276	405	291	114	28590	0.195358818	0.412579007	0.218540337	-	-	0.122242592	0.123247936	0.113515238
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	149Sm_p4E-BP1	1283	629	654	648	427	221	385	291	94	28590	0.279593207	0.481073194	0.296280202	-	-	0.266964629	0.2576401	0.245653435
64	20	44	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	150Nd_pRB	1262	629	633	739	427	312	438	291	147	28590	0.266363268	0.472765974	0.285999074	-	-	0.306841584	0.261118595	0.220852248
36	20	16	1	0	1	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	151Eu_pPKCa	1117	629	488	593	427	166	354	291	63	28590	0.22655508	0.347528891	0.250578606	0.228340384	-	0.258131825	0.236849179	0.197363557
52	20	32	7	0	7	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	152Sm_pAKT T308	1144	629	518	588	427	163	348	291	58	28590	0.170407633	0.406209905	0.183310014	0.172160561	-	0.14770526	0.117207164	0.110049888
28	20	8	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	153Eu_pCREB	1166	629	542	648	427	223	396	291	106	28590	0.214119449	0.437662557	0.221961167	-	-	0.214277068	0.177111099	0.151430289
33	20	13	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	154Sm_pSMAD1_5_9	1070	629	464	556	427	136	333	291	44	28590	0.152690327	0.272824742	0.148260118	-	-	0.065468589	0.067583348	0.049259004
30	20	10	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	155Gd_pAKT S473	1194	629	568	642	427	218	348	291	57	28590	0.18034523	0.335818564	0.192046511	-	-	0.135993218	0.122680209	0.101488944
24	20	4	1	0	1	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	156Gd_pNF-kB	986	629	364	587	427	163	373	291	83	28590	0.217246962	0.238697089	0.240401429	0.216805052	-	0.199383005	0.205878406	0.16959066
23	20	3	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	157Gd_pMKK3_6	1063	629	450	549	427	128	328	291	39	28590	0.335042201	0.339638817	0.364981084	-	-	0.131770337	0.112890353	0.102479525
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	158Gd_pP38	1285	629	669	711	427	291	402	291	114	28590	0.400325538	0.491575405	0.393155276	-	-	0.205483929	0.183809179	0.174974305
45	20	25	2	0	2	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	159Tb_pMAPKAPK2	1146	629	532	690	427	271	427	291	142	28590	0.187815493	0.38919832	0.190655527	0.185730843	-	0.129875147	0.106082146	0.093075711
23	20	3	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	160Gd_pAMPKa	1004	629	377	531	427	104	324	291	33	28590	0.287945941	0.319202789	0.291024602	-	-	0.209220306	0.17686105	0.170344332
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	161Dy_pBAD	1214	629	585	624	427	197	347	291	56	28590	0.589498062	0.503120005	0.607411625	-	-	0.29603336	0.286098081	0.270415842
30	20	10	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	163Dy_pP90RSK	1027	629	398	603	427	176	363	291	72	28590	0.197582192	0.404884866	0.216710212	-	-	0.198253397	0.184627181	0.165881953
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	164Dy_pP120-Catenin	1127	629	498	559	427	132	318	291	27	28590	0.340072632	0.557766539	0.340582145	-	-	0.267758594	0.249179355	0.247580534
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	165Ho_Beta-Catenin_Active	1053	629	444	545	427	123	327	291	38	28590	0.30020074	0.303989126	0.323563849	-	-	0.10799843	0.103072211	0.099992404
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	166Er_pGSK3b	1130	629	506	595	427	168	342	291	51	28590	0.157419991	0.305982707	0.175648643	-	-	0.078437425	0.068374875	0.067629515
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	167Er_pERK1_2	1312	629	683	792	427	365	501	291	210	28590	0.19325776	0.452900489	0.219097366	-	-	0.149121033	0.131394491	0.121025216
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	168Er_pSMAD2_3	1038	629	442	641	427	231	404	291	120	28590	0.150745546	0.325738433	0.160953393	-	-	0.089267028	0.100475212	0.098549551
31	20	11	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	169Tm_pSTAT3	1058	629	430	643	427	216	408	291	117	28590	0.151741067	0.38776515	0.166885563	-	-	0.123717157	0.100934076	0.087853201
25	20	5	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	142Nd_cCaspase 3	172Yb_pS6	1036	629	425	698	427	278	484	291	195	28590	0.164686138	0.342973704	0.16461812	-	-	0.088227791	0.081612423	0.068852256
523	45	482	90	2	88	30	0	30	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	89Y_pHH3	558	537	22	232	212	20	105	86	19	28590	0.107632718	0.083114861	0.060580636	0.07040709	0.081607398	0.041295543	0.020763003	0.023523839
45	45	0	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	141Pr_pPDK1	1000	537	567	309	212	122	107	86	26	28590	0.447886074	0.296561642	0.456601956	0.458699399	-	0.333119257	0.37593596	0.380731933
65	45	20	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	142Nd_cCaspase 3	1158	537	629	635	212	427	377	86	291	28590	0.222721088	0.345417927	0.243903031	0.2215206	-	0.181336757	0.18957846	0.189310852
57	45	12	5	2	3	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	144Nd_pMEK1_2	774	537	287	312	212	112	140	86	57	28590	0.412954631	0.294489351	0.389533303	0.409402347	-	0.284006311	0.31499787	0.33681704
61	45	16	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	146Nd_pMKK4_SEK1	913	537	481	362	212	171	150	86	71	28590	0.432812766	0.342818127	0.412653863	0.440241185	-	0.303957675	0.337641005	0.340274425
47	45	2	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	147Sm_pBTK1	950	537	538	366	212	190	149	86	70	28590	0.447883505	0.353848563	0.44607265	0.456837094	-	0.307257987	0.341692897	0.355665695
46	45	1	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	148Nd_pSRC	1113	537	664	471	212	276	197	86	114	28590	0.336215544	0.269017466	0.369887194	0.34476583	-	0.260242261	0.300406574	0.300738086
45	45	0	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	149Sm_p4E-BP1	1064	537	654	397	212	221	170	86	94	28590	0.37117804	0.2201982	0.382412118	0.381732434	-	0.240722544	0.278433109	0.270160996
89	45	44	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	150Nd_pRB	1122	537	633	511	212	312	229	86	147	28590	0.281404865	0.254632883	0.28201357	0.291344628	-	0.197331307	0.228939961	0.220734926
61	45	16	3	2	1	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	151Eu_pPKCa	934	537	488	357	212	166	144	86	63	28590	0.358119903	0.280473356	0.323777257	0.358697354	-	0.232691527	0.262152976	0.25141575
74	45	32	9	2	7	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	152Sm_pAKT T308	947	537	518	348	212	163	137	86	58	28590	0.403895171	0.359642618	0.355914276	0.398902363	-	0.239114547	0.273115404	0.29773571
52	45	8	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	153Eu_pCREB	955	537	542	407	212	223	186	86	106	28590	0.388085402	0.305114412	0.371345281	0.394266217	-	0.266057026	0.302403214	0.294418205
56	45	13	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	154Sm_pSMAD1_5_9	920	537	464	331	212	136	126	86	44	28590	0.236805959	0.219073291	0.223637038	0.238829826	-	0.141878912	0.178870613	0.196003295
54	45	10	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	155Gd_pAKT S473	1017	537	568	409	212	218	137	86	57	28590	0.311636938	0.246672391	0.30514789	0.326188289	-	0.206968791	0.223844042	0.248786324
49	45	4	3	2	1	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	156Gd_pNF-kB	884	537	364	370	212	163	168	86	83	28590	0.193290387	0.220984672	0.171571913	0.18546952	-	0.137689921	0.161145086	0.159792924
48	45	3	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	157Gd_pMKK3_6	863	537	450	312	212	128	120	86	39	28590	0.425989075	0.342674462	0.438446338	0.433774108	-	0.326671638	0.352861182	0.362553891
45	45	0	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	158Gd_pP38	1117	537	669	482	212	291	196	86	114	28590	0.39862708	0.28428094	0.41345268	0.402256953	-	0.33363634	0.358850977	0.361766753
70	45	25	4	2	2	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	159Tb_pMAPKAPK2	1021	537	532	472	212	271	223	86	142	28590	0.335581676	0.265506431	0.325753794	0.33165677	-	0.265406904	0.288611173	0.252878088
48	45	3	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	160Gd_pAMPKa	836	537	377	304	212	104	116	86	33	28590	0.446580854	0.256987224	0.436382054	0.449867305	-	0.355321002	0.374534869	0.378759697
45	45	0	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	161Dy_pBAD	1031	537	585	391	212	197	139	86	56	28590	0.419983694	0.271490049	0.44744669	0.430753462	-	0.349092088	0.361671089	0.332321579
55	45	10	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	163Dy_pP90RSK	884	537	398	371	212	176	153	86	72	28590	0.335699226	0.301756797	0.296434192	0.334558631	-	0.228764011	0.256144844	0.252569945
45	45	0	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	164Dy_pP120-Catenin	943	537	498	330	212	132	111	86	27	28590	0.417986901	0.291946672	0.42542286	0.427811754	-	0.304394321	0.336191556	0.345897478
45	45	0	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	165Ho_Beta-Catenin_Active	886	537	444	312	212	123	118	86	38	28590	0.357583681	0.255511312	0.369650431	0.368262847	-	0.283841602	0.286885782	0.298895667
45	45	0	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	166Er_pGSK3b	978	537	506	368	212	168	132	86	51	28590	0.223062877	0.231861297	0.208899549	0.22663969	-	0.15775362	0.160168593	0.169992482
45	45	0	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	167Er_pERK1_2	1133	537	683	549	212	365	284	86	210	28590	0.335531158	0.272804631	0.339204043	0.343643943	-	0.25483	0.269857318	0.272615901
45	45	0	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	168Er_pSMAD2_3	973	537	442	441	212	231	205	86	120	28590	0.100333555	0.230792112	0.076775681	0.093272386	-	0.061245755	0.060564464	0.059164706
56	45	11	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	169Tm_pSTAT3	934	537	430	423	212	216	201	86	117	28590	0.213577904	0.257911826	0.209979617	0.215935765	-	0.151508272	0.161294516	0.18248052
50	45	5	2	2	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	143Nd_C-MYC	172Yb_pS6	943	537	425	485	212	278	279	86	195	28590	0.143983796	0.336003006	0.115476108	0.137579136	-	0.083089682	0.08855843	0.081303822
493	12	482	91	3	88	30	0	30	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	89Y_pHH3	307	287	22	131	112	20	76	57	19	28590	0.22285063	0.295489247	0.090916236	0.097564043	0.12516829	0.072035891	0.048046922	0.051705219
12	12	0	3	3	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	141Pr_pPDK1	761	287	567	220	112	122	79	57	26	28590	0.593891368	0.189238235	0.747376655	0.69428769	-	0.559033992	0.561203906	0.529071735
32	12	20	3	3	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	142Nd_cCaspase 3	916	287	629	539	112	427	348	57	291	28590	0.304923294	0.406750501	0.353173314	0.322941098	-	0.320584224	0.352997016	0.28540698
57	12	45	5	3	2	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	143Nd_C-MYC	774	287	537	312	112	212	140	57	86	28590	0.30477115	0.2189636	0.336678795	0.333017573	-	0.246048876	0.239477774	0.232657029
28	12	16	3	3	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	146Nd_pMKK4_SEK1	707	287	481	265	112	171	125	57	71	28590	0.467733087	0.259752388	0.555002665	0.524326599	-	0.421023127	0.394368581	0.373869949
14	12	2	3	3	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	147Sm_pBTK1	718	287	538	283	112	190	121	57	70	28590	0.567031513	0.218104942	0.703153207	0.648738992	-	0.550609711	0.526006676	0.516188097
13	12	1	3	3	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	148Nd_pSRC	881	287	664	376	112	276	170	57	114	28590	0.379975519	0.183947035	0.495455207	0.443264324	-	0.395787983	0.382191308	0.332835467
12	12	0	3	3	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	149Sm_p4E-BP1	876	287	654	323	112	221	149	57	94	28590	0.467847504	0.206586901	0.564640096	0.531993086	-	0.395645612	0.375008845	0.344249272
56	12	44	3	3	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	150Nd_pRB	871	287	633	414	112	312	202	57	147	28590	0.382149375	0.225961443	0.457812279	0.434581477	-	0.350606185	0.336330303	0.302297449
28	12	16	4	3	1	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	151Eu_pPKCa	720	287	488	273	112	166	120	57	63	28590	0.456387772	0.348535057	0.496645677	0.477505603	-	0.353257338	0.364561737	0.359528042
44	12	32	10	3	7	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	152Sm_pAKT T308	764	287	518	267	112	163	114	57	58	28590	0.399280838	0.291395848	0.429306719	0.413576807	-	0.314987333	0.30235533	0.283884109
20	12	8	3	3	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	153Eu_pCREB	798	287	542	328	112	223	162	57	106	28590	0.414347837	0.216432651	0.496531691	0.464815975	-	0.381457747	0.34914209	0.303241646
25	12	13	3	3	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	154Sm_pSMAD1_5_9	713	287	464	242	112	136	100	57	44	28590	0.249876672	0.188283083	0.274821216	0.269675669	-	0.204974342	0.192387073	0.199536715
21	12	10	3	3	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	155Gd_pAKT S473	780	287	568	317	112	218	113	57	57	28590	0.370263201	0.148736599	0.461527948	0.426159649	-	0.335538454	0.331218931	0.3461213
15	12	4	3	3	1	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	156Gd_pNF-kB	594	287	364	259	112	163	134	57	83	28590	0.389647269	0.393528324	0.387774825	0.390575264	-	0.328666894	0.343229941	0.314884622
14	12	3	3	3	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	157Gd_pMKK3_6	658	287	450	226	112	128	92	57	39	28590	0.516273479	0.254797598	0.631079408	0.586944532	-	0.496925013	0.496469514	0.457505995
12	12	0	3	3	0	0	0	0	epithelial-cell-type	cond-tobis-01	epithelial-cell-type_cond-tobis-01.fcs	epithelial-cell-type_cond-tobis-01.fcs	144Nd_pMEK1_2	158Gd_pP38	859	287	669	386	112	291	169	57	114	28590	0.537480078	0.189055555	0.693140128	0.627171812	-	0.526815475	0.542719987	0.527773127
